store_name,store_code
빌라 드 스파이시 롯데백화점강남점,1798273439
힐링포차,37800265
긴자카레,1094704999
광주식당,19877358
후쿠오카함바그 롯데백화점 강남점,37721101
부엉이제면소,1574152928
마삼계탕,37213131
두찜 강남대치점,1022336752
은행골,36943349
육첩반상 롯데백화점 강남점,1907405325
신촌설렁탕 대치점,1342459686
싸움의고수 한티역점,1297843984
웰컴투조개골,13411473
등촌샤브칼국수 선릉점,1404389524
봉추찜닭 한티점,21647259
두꺼비정육점식당,13149894
새마을식당 대치점,667607021
영동소금구이,37991941
강남교자 강남롯데점,33963831
원할머니보쌈족발 대치배달점,12928769
굴마을낙지촌 대치점,11705483
밥짓는집,37994815
주교리3구,1617796260
동막골 1998,1758481354
동이순대국,1713704266
맛자랑,20643730
보글지글 부대찌개&닭볶음탕 본점,1252597959
영동떡볶이,1111648332
개나리아구찜,134988067
대치동숯불갈비,1242160183
대왕부대찌개 대치본점,13150322
토종시골집,1050090508
직화볶음찜닭 볶찜 대치점,1303631026
마실족발,20835446
꿈꾸는애벌레,18466475
화부돈 대치본점,19882447
피쉬스타 역삼점,670140643
홍미닭발대치점,36419749
고창풍천민물장어,38002939
본죽 강남세브란스사거리점,20053963
육미식탁,1189891618
대치동 껍데기,1287495075
아구본가첨벙 대치점,1417963394
순천회관,877269576
제육대가쭈대가 역삼점,1284981917
사량도회,36449603
올래곱창,21413477
소우락 도곡점,1714336521
강릉집,19732414
코미도리,1008435807
옹아리벌교꼬막&갯벌이야기 대치본점,1581480881
옛날그맛명동칼국수,18788540
투뿔한우,21626673
역전우동0410 한티역점,1758598839
정통일식 마루 돈까츠,555054661
요리노리,1054399210
돈천동식당 대치점,1006554779
스시애,1623859018
시마스시 강남점,1027850064
현초밥 역삼직영점,1769705009
우미야 역삼1호점,37822736
식탐가,1075251289
유끼초밥,31047746
강남생면우동,1842625781
가츠몽 역삼점,31761498
서래식당 롯데백화점 강남점,1273992937
배터지는생동까스 대치점,1542613911
참누들바,1999243760
미즈호노 스시야 대치점,54253539
엔가와 역삼본점,32261603
채선당샤브보트 롯데백화점강남점,1354659363
카레데이,20336026
뜨굽찌,31558115
LA킹돈까스,38780288
유연카레 역삼점,36960041
스시소라 대치점,832737607
부타이,1144038812
마스터키친 롯데백화점강남점,1224206896
육회한 연어(대치점),1361381581
그릴K 롯데백화점강남점,36730812
오레노카츠 선릉점,525494782
시마스시롯데백화점강남점,1235469762
유가의주방롯데백화점강남점,1353294350
카토멘,31986060
피쉬스타 횟집,1520357907
오늘도회이팅,1755277510
참치공간,1535103337
지구당 선릉역점,1828080551
미시마,1158258364
이승재참치,1639596346
연리지 역삼점,1274956755
후지,13451874
스시류,1136818683
오마치슌,36667318
항방양꼬치 한티점,31699515
명가교동짬뽕 한티역점,38724722
중식당 청화당,489333349
모리향,1999173747
24시 중식당 취빈,1478031487
아리산,11710535
홍콩반점0410 선릉역점,1526117448
지하오역삼본점,13564690
만월,1236542296
매화램양꼬치,37349313
백리향,1186754023
중화요리 남경,1886933849
명품 청운러우,1180032324
란향,20795229
육천중국요리,18589971
몽중헌 대치점,1894081090
마라테이블,1351507296
샤오바오우육면,1749145839
미쓰양꼬치,34550276
마담밍,11707122
피슈마라홍탕 선릉점,1601393324
히라이,13052928
동보성 강남점,1536716586
홍운장,13371770
행복탕수육강남,1072807084
니뽕내뽕 선릉점,33798430
소림마라 강남점,1838488682
짬뽕과 짬뽕사이,1857581116
한성양꼬치 선릉2호점,1537330706
하오,37765569
명정루,1542291051
이가네양꼬치 대치점,1630216914
한성양꼬치,539185018
남산희래등,13172001
마라차이즈,1764629326
경성양꼬치 선릉직영점,36241245
이가네양꼬치 선릉점,1519308537
도원,18577293
현경 대치점,37210759
화차이,1075260358
청화당,1196020996
신식신,1143936220
더차이나,13094719
취홍,13278847
운봉,19545231
칠리향 마라탕 선릉점,1209948206
호우양꼬치 대치점,1170176187
72420,37420628
크랩하우스 선릉점,1550666893
퍼틴 강남점,1098880918
도제면가 롯데백화점 강남점,1012737573
세프리푸드트럭 강남점,1633097342
셰프리푸드트럭 강남점,1172062345
퍼틴코리아 롯데백화점강남점,1490477337
테이크오꼬,36379131
MVG라운지 롯데백화점 강남점,38276903
트라타 대치점,1626426395
셰프리,1215580704
알로이타이,36648833
훅트포케 선릉점,1887038600
포하임 선릉점,1267112584
오뎅&카레,1048044283
호아빈 삼성점,35386954
델리커리 삼성포스코점,1411432786
포몬스 대치점,30922902
비아치오 파스타 선릉점,1775520333
포삼팔 포스코점,1416926666
사이공본가 포스코점,1069096253
포하이,33142071
고릴라스테이크,1453571635
꽃보다월남쌈&카페,1380425800
카레일상,1851119623
Pho 짱,1843895380
주박사쌀국수 선릉역직영점,1797794072
깐부푸드,1086775781
Hawaiian BBQ&샐러드,1450652061
포짱,1938331294
케빈스보일링크랩 역삼점,1252159892
스파게티스토리 개나리아파트사거리점,38674161
와이 스테이크,1672997633
그란구스또,11568670
칠랑고,707597914
블루,18576842
SWAY,20643043
라피자노스트라 선릉본점,33618243
에스웨이,1552213308
플라이앤컴퍼LI,1236894697
지미스 타코,500823158
미태리 선릉포스코점,1251999118
카발,36665270
하프컷,1685636292
토마틸로 포스코센터점,1291550492
지니스 타코,1830603074
이비스스타일앰배서더강남 프레쉬365다이닝,1924966894
쿠사파스타,1216029235
이비스 스타일 앰배서더 강남 인룸다이닝,1413509856
도마베이커리앤키친,1129178684
리꼬리꼬,1781418232
스파게티스토리,1472008330
스파게티스토리 선릉역점,1640398371
몬스터그릴,1750029656
파이릿츠테이블,463682840
천하무쌍,1560754461
보나베띠,1740892240
자,1511926141
탐나는 스낵,1145823372
걸작떡볶이치킨 서울대치점,1285214320
죠스떡볶이 한티역점,13334314
김가네김밥 한티점,1151493622
생각나는김밥,1034567213
다리집 롯데백화점 강남점,1410154689
토마토김밥 대치점,37361494
매운국물떡볶이 밀방떡 대치점,1332315978
로라방앗간 이마트역삼점,1575546038
밥맛나는세상 대치시나브로점,37878885
동대문엽기떡볶이 역삼점,36480598
김가네김밥 역삼2호점,19981777
엘리펀트,1453483341
동대문김밥 역삼점,1453595013
코끼리분식,1486942738
오마뎅 대치도성초교점,1476550832
소풍가는날,1475993760
가원김밥,1091116826
김떡순마약떡볶이,38779857
소풍 한티점,1056530185
샬롬김밥,1347218064
청운김밥,1424296026
해피타임떡볶이,36004000
또마셰프,1302717718
실신떡볶이,39466763
으니의수라간  역삼2동점,37573103
종로푸드김밥찌개마을,1699612018
배떡 역삼점,1346317682
구운몽 롯데백화점강남점,1959562947
푸드캐피탈 롯데백화점강남점,36711720
엄마손김밥,1264394150
테마분식,66179255
"김밥,고로케귀신",1193727395
단군떡볶이&로제 역삼점,1522528135
떡볶이의날들,1382662676
오미마리,1341330670
우리집만두 선릉본점,18576718
별미곳간,1798271479
떡볶이의 품격 역삼점,1289071768
원래는 치킨집을 할려고 했었다 강남점,1384181656
엄마손 분식,1307027262
이동분식쎈타,1860142348
아싸떡볶이,1477266614
보영만두 선릉점,1900782871
청담동마녀김밥 대치점,1112774603
신전떡볶이 대치점,35623560
행복담은 행복김밥 대치본점,37797384
909버거앤파스타,1306505694
버거앤프라이즈 대치점,1081627676
바스버거 선릉점,1797866713
한국맥도날드,36651558
FIRE핫도그 역삼점,1785262421
미트앤번버거샵 강남점,69898128
곰스603 삼성대치점,154912831
베카프리미엄델리샵,1365449010
버거킹 선릉역점,11684276
맥도날드 선릉점,19331864
롯데리아 선릉점,21817950
바니버거,1822910240
퀵바이트,996780932
카사노바버거펍,38276858
샐러리야 샐러드&파스타,1086990726
명동피자 대치점,1776845664
대치동1타피자 대치본점,20315092
피자스쿨 한티역점,18591393
피자헛 한티본점,37210285
치즈쇼피자 한티역점,1125993132
오르새피자 역삼점,1986133077
피자꾼 역삼점,1189345395
피자송,1110778178
파파밸리피자,37842853
피자레또24시,35296726
피자알볼로 대치직영점,34658101
더 피자스탠드,1911951171
러블리피자,1211141405
1830피자 대치점,33695281
도미노피자 대치점,13403259
빨간모자피자 대치점,37240520
미스터피자 대치점,11826637
7번가피자 대치점,36282910
파파존스 대치점,31363443
피자헤븐 대치삼성점,1242441951
FOR FINE PLAT,469292171
셰프의BOX,38591284
1인용피자 한신인터벨리점,1098526608
가마로강정 한티점,1086399745
교촌치킨대치1호점,11801946
처갓집양념치킨 대치점,37065452
감탄계 숯불치킨 대치점,1108650248
BBQ대치점,11798824
인생닭강정 한티역점,1194948785
굽네치킨 역삼2동점,12857384
둘둘치킨 대치점,11832924
치킨플러스 대치점,1958394479
대박닭강정,21224805
처갓집양념치킨 역삼점,21048839
일백한방통닭,1484320372
페리카나 진달래점,11800709
누구나홀딱반한닭 역삼개나리점,37009268
페리카나 영동아파트점,11800509
깐부치킨 강남세브란스병원점,31155854
왔따치킨,1497900318
깐부치킨 한티점,1893638262
네네치킨 도곡점,1276412049
미담 숯불바베큐,1754366245
킬로치킨,1877305223
맘스터치 한티역점,1994331565
쌈싸먹는 숯불바베큐 치킨 유쾌하닭,1510674989
계몽치킨,1531135150
어가푸드,1024744219
푸라닭 대치점,1682546380
"누구나홀딱반한닭 대치점(선릉역 1번출구, 롯데골드로즈 방향)",1089387568
놀란치킨,34786630
깐부치킨선릉역1번출구점,33409304
BHC치킨 대치포스코점,37157219
바른치킨 강남선릉점,37230376
네네치킨 대치점,1281641875
깐부치킨 대치사거리점,36949139
멕시카나치킨 선릉역점,35542420
충만치킨 서울선릉점,1270030743
BHC 대치포스코점,1136056846
BBQ 대치선릉역점,1926316177
도담치킨 선릉역점,1548117342
브라운치킨 삼성점,1289993517
멕시칸치킨 대치2점,11800950
또래오래 강남대치점,36145606
순수치킨 포스코점,1627219178
좀마니 포차,1712901178
핫썬치킨 삼성역점,13395344
전가,37996954
생활맥주 한티역점,1143229646
이자카야 겸,1915274456
와인 어게인,1400918182
브로즈펍,894120837
카페앤바 바이 끄끄흐디자인,1463450381
파고,33409951
오늘와인한잔 한티역점,1459055817
안방,18789452
이자카야겸 2호점,1388102633
OMGDAY,1902543779
플젠,11889505
울트라맨 이자카야,20955799
장터포차,30805824
나라셀라 롯데백화점강남점,1827351417
생활맥주한티역점,1845151479
조이 라이브바,1894950218
원더우먼이자카야,1172080217
주담터 롯데백화점 강남점,1694990331
센도수산,421637529
선술집,1876689490
수다 대치점,1266872356
제미니,1128543680
대치동 밥술,1072617679
이자카야나무 대치점,233575261
연더그레이,1853318526
제이제이비어,35743972
문온더씨,1056932381
브롱스 선릉점,37072465
훈,1995313589
노가리슈퍼 선릉점,38345024
생활맥주 선릉역점,38668088
오늘와인한잔 선릉역점,1516388618
글래드유,1032153578
모로미쿠시 선릉점,36083888
이비스스타일앰배서더강남 르바,37402216
길포차,39948622
88노가리 선릉본점,1100044434
마이위스키테이블,1561664368
브루웍스 선릉점,1353092100
겐비이자카야,1567375704
더펍사운드온,1068917256
명불허전원조골뱅이 선릉점,37332712
대포차 선릉점,36469769
어쩌다바,1332156530
즐춤그대,696505519
생활맥주 대치포스코점,1881407185
